(1, 'Isabella', 'Mazza', 'Largo Emanuele Filiberto di Savoia-Aosta 112', '123456'),
(344, 'Elisa', 'Ferri', 'Via Giuliano Amato 2', '123456'),
(345, 'Carla', 'Vitale', 'Piazza Paolo Emiliani Giudici 11', '123456'),
(346, 'Federica', 'Rossetti', 'Viale Massimo D'Alema 118', '123456'),
(347, 'Matteo', 'Santoro', 'Largo Franco Frattini 114', '123456'),
(348, 'Alessio', 'Bernardi', 'Via Ciriaco De Mita 109', '123456'),
(349, 'Filippo', 'Catalano', 'Piazza Giovanni Battista Agnese 58', '123456'),
(350, 'Sabrina', 'Marchetti', 'Via Giovanni Pascoli 110', '123456'),
(351, 'Michela', 'De Rosa', 'Largo Gianfranco Fini 33', '123456'),
(352, 'Simona', 'Martino', 'Via Umberto Marzotto 67', '123456'),
(353, 'Isabella', 'De Rosa', 'Largo Enrico Caviglia 93', '123456'),
(354, 'Rita', 'Palmieri', 'Via Luigi Facta 66', '123456'),
(355, 'Fabio', 'Greco', 'Piazza Rita Levi-Montalcini 31', '123456'),
(356, 'Tommaso', 'Gallo', 'Piazza Orazio Giustiniani 110', '123456'),
(357, 'Giorgia', 'Bruno', 'Via Giuseppe Melchiorre Serrati 19', '123456'),
(358, 'Sara', 'Palumbo', 'Piazza Renato Cialente 46', '123456'),
(359, 'Enzo', 'Ferrari', 'Piazza Luigi Cadorna 116', '123456'),
(360, 'Giovanna', 'Marchetti', 'Via Romano Prodi 36', '123456'),
(361, 'Silvia', 'Martino', 'Largo Luigi Volpicelli 60', '123456'),
(362, 'Federico', 'Ferri', 'Largo Guido Keller 43', '123456'),
(363, 'Sofia', 'Leone', 'Piazza Pietro Badoglio 39', '123456'),
(364, 'Isabella', 'Grasso', 'Via Aldo Aniasi 49', '123456'),
(365, 'Giulia', 'Caruso', 'Via Giovanni Falcone 99', '123456'),
(366, 'Filippo', 'Rossetti', 'Via Giorgio La Pira 22', '123456'),
(367, 'Davide', 'Coppola', 'Via Umberto Marzotto 96', '123456'),
(368, 'Alessandro', 'Coppola', 'Via Alcide De Gasperi 17', '123456'),
(369, 'Andrea', 'Amato', 'Via Luigi Volpicelli 97', '123456'),
(370, 'Filippo', 'De Filippo', 'Piazza Bettino Craxi 115', '123456'),
(371, 'Valentina', 'Villa', 'Piazza Enrico Tellini 78', '123456'),
(372, 'Eleonora', 'Giordano', 'Via Aldo Aniasi 26', '123456'),
(373, 'Nicola', 'Gentile', 'Largo Enrico Caviglia 102', '123456'),
(374, 'Ludovica', 'Greco', 'Piazza Ruggero Ricciardi 28', '123456'),
(375, 'Fabio', 'Giuliani', 'Viale Giovanni Falcone 66', '123456'),
(376, 'Giulia', 'Coppola', 'Via Giovanni Battista Agnese 120', '123456'),
(377, 'Luca', 'Gentile', 'Piazza Giovanni Battista Agnese 100', '123456'),
(378, 'Giorgio', 'Moretti', 'Viale Carlo Azeglio Ciampi 98', '123456'),
(379, 'Francesca', 'De Filippo', 'Via Luigi Rizzo 61', '123456'),
(380, 'Andrea', 'Colombo', 'Viale Luigi Sturzo 10', '123456'),
(381, 'Massimo', 'Martinelli', 'Largo Aldo Aniasi 1', '123456'),
(382, 'Davide', 'D'Amico', 'Piazza Giuseppe Melchiorre Serrati 60', '123456'),
(383, 'Elena', 'Sorrentino', 'Piazza Rita Levi-Montalcini 39', '123456'),
(384, 'Angelica', 'Vitale', 'Via Antonio Locatelli 46', '123456'),
(385, 'Maria', 'Esposito', 'Largo Ippolito Nievo 97', '123456'),
(386, 'Laura', 'Ferrari', 'Largo Antonio Di Pietro 56', '123456'),
(387, 'Alessandro', 'Martinelli', 'Via Emanuele Filiberto di Savoia-Aosta 65', '123456'),
(388, 'Ludovica', 'Catalano', 'Piazza Alcide De Gasperi 32', '123456'),
(389, 'Marco', 'Gallo', 'Piazza Umberto Cagni 67', '123456'),
(390, 'Giorgia', 'Galli', 'Largo Emanuele Filiberto di Savoia-Aosta 14', '123456'),
(391, 'Cristina', 'Barbieri', 'Viale Umberto Marzotto 58', '123456'),
(392, 'Cristina', 'Ferrari', 'Via Pietro Badoglio 99', '123456'),
(393, 'Rosa', 'Martino', 'Largo Umberto Nobile 26', '123456'),
(394, 'Lara', 'Conte', 'Via Emanuele Filiberto di Savoia-Aosta 64', '123456'),
(395, 'Daniele', 'Rizzo', 'Piazza Giovanni Falcone 59', '123456'),
(396, 'Aurora', 'Villa', 'Viale Giorgio Almirante 96', '123456'),
(397, 'Martina', 'Rinaldi', 'Viale Alcide De Gasperi 11', '123456'),
(398, 'Federica', 'Moretti', 'Piazza Emanuele Filiberto di Savoia-Aosta 110', '123456'),
(399, 'Marta', 'Sorrentino', 'Piazza Giovanni Battista Agnese 87', '123456'),
(400, 'Giorgio', 'Ferrari', 'Largo Umberto Biancamano 15', '123456'),
(401, 'Amanda', 'Rossi', 'Piazza Giuseppe Garibaldi II 65', '123456'),
(402, 'Dario', 'De Luca', 'Via Enrico Tellini 22', '123456'),
(403, 'Emma', 'Giuliani', 'Viale Vittorio Emanuele III 98', '123456'),
(404, 'Nicole', 'Rizzo', 'Largo Ippolito Nievo 1', '123456'),
(405, 'Laura', 'Santoro', 'Via Massimo D'Alema 91', '123456'),
(406, 'Alessia', 'Ferrari', 'Piazza Carlo Sforza 57', '123456'),
(407, 'Mario', 'Mazza', 'Piazza Antonio Di Pietro 120', '123456'),
(408, 'Elisabetta', 'Rinaldi', 'Largo Paolo Emiliani Giudici 7', '123456'),
(409, 'Teresa', 'Cattaneo', 'Piazza Franco Frattini 58', '123456'),
(410, 'Giacomo', 'Coppola', 'Via Luigi Cadorna 110', '123456'),
(411, 'Emanuele', 'Giordano', 'Largo Giorgio Almirante 43', '123456'),
(412, 'Giulia', 'Russo', 'Largo Giulio Andreotti 82', '123456'),
(413, 'Mario', 'De Rosa', 'Viale Paolo Emiliani Giudici 60', '123456'),
(414, 'Daniela', 'Bianchi', 'Viale Luigi Facta 23', '123456'),
(415, 'Giorgia', 'Mariani', 'Via Andrea Graziani 76', '123456'),
(416, 'Vittoria', 'Pellegrini', 'Via Enrico Tellini 1', '123456'),
(417, 'Cinzia', 'Fiore', 'Viale Emilio De Bono 106', '123456'),
(418, 'Lucia', 'Giordano', 'Via Carlo Sforza 108', '123456'),
(419, 'Carla', 'Rinaldi', 'Viale Giuliano Amato 43', '123456'),
(420, 'Teresa', 'Amato', 'Via Giulio Andreotti 92', '123456'),
(421, 'Clara', 'De Luca', 'Viale Guido Keller 13', '123456'),
(422, 'Lara', 'Vitale', 'Piazza Pietro Frugoni 101', '123456'),
(423, 'Angelo', 'Palumbo', 'Largo Renato Cialente 8', '123456'),
(424, 'Emma', 'Greco', 'Largo Silvio Berlusconi 5', '123456'),
(425, 'Roberto', 'Villa', 'Viale Emanuele Filiberto di Savoia-Aosta 40', '123456'),
(426, 'Silvia', 'Pellegrini', 'Piazza Silvio Berlusconi 48', '123456'),
(427, 'Roberta', 'Coppola', 'Viale Giovanni Falcone 69', '123456'),
(428, 'Giovanni', 'Leone', 'Viale Carlo Azeglio Ciampi 36', '123456'),
(429, 'Luigi', 'Villa', 'Via Ciriaco De Mita 19', '123456'),
(430, 'Davide', 'Ferrari', 'Via Luigi Cadorna 88', '123456'),
(431, 'Martina', 'Conte', 'Largo Luigi Volpicelli 104', '123456'),
(432, 'Salvatore', 'Costa', 'Viale Emilio De Bono 76', '123456'),
(433, 'Samuele', 'De Santis', 'Piazza Massimo D'Alema 40', '123456'),
(434, 'Gianluca', 'Mariani', 'Via Alcide De Gasperi 83', '123456'),
(435, 'Miriam', 'Barbieri', 'Piazza Giovanni Pascoli 40', '123456'),
(436, 'Rita', 'Ricci', 'Piazza Emilio De Bono 89', '123456'),
(437, 'Rocco', 'Vitale', 'Piazza Umberto Nobile 69', '123456'),
(438, 'Anna', 'Lombardo', 'Largo Pietro Frugoni 28', '123456'),
(439, 'Isabella', 'Longo', 'Largo Giulietto Chiesa 109', '123456'),
(440, 'Michela', 'Cattaneo', 'Largo Aldo Finzi 104', '123456'),
(441, 'Marta', 'Leone', 'Via Giuseppe Saragat 78', '123456'),
(442, 'Simona', 'Greco', 'Via Guido Podrecca 21', '123456'),
(443, 'Marco', 'De Angelis', 'Largo Luigi Tosti 35', '123456'),
(444, 'Simone', 'De Luca', 'Piazza Emilio De Bono 73', '123456'),
(445, 'Giulia', 'Giordano', 'Largo Francesco Baracca 19', '123456'),
(446, 'Leonardo', 'Greco', 'Via Umberto Biancamano 55', '123456'),
(447, 'Gabriele', 'Giuliani', 'Piazza Giulio Andreotti 31', '123456'),
(448, 'Simona', 'Longo', 'Via Umberto Biancamano 119', '123456'),
(449, 'Angelica', 'De Luca', 'Largo Aldo Aniasi 6', '123456'),
(450, 'Giovanna', 'D'Amico', 'Piazza Ciriaco De Mita 36', '123456'),
(451, 'Emma', 'Mariani', 'Largo Gianfranco Fini 24', '123456'),
(452, 'Francesco', 'Marchetti', 'Largo Giulio Andreotti 38', '123456'),
(453, 'Anna', 'Marchetti', 'Via Enrico Caviglia 104', '123456'),
(454, 'Samuele', 'Palumbo', 'Piazza Alcide De Gasperi 18', '123456'),
(455, 'Vittoria', 'Colombo', 'Piazza Carlo Azeglio Ciampi 11', '123456'),
(456, 'Stefano', 'Ferri', 'Largo Aldo Moro 2', '123456'),
(457, 'Giorgio', 'Ferri', 'Largo Franco Frattini 109', '123456'),
(458, 'Lara', 'Russo', 'Largo Giuseppe Giardino 4', '123456'),
(459, 'Simona', 'Bianchi', 'Piazza Carlo Sforza 112', '123456'),
(460, 'Massimo', 'Palmieri', 'Largo Luigi Rizzo 108', '123456'),
(461, 'Elena', 'Conte', 'Viale Paolo Borsellino 89', '123456'),
(462, 'Gabriele', 'Mariani', 'Via Aldo Finzi 59', '123456'),
(463, 'Noemi', 'Lombardi', 'Viale Giuliano Amato 52', '123456'),
(464, 'Cristina', 'Bruno', 'Piazza Emma Bonino 117', '123456'),
(465, 'Lorenzo', 'Ferrari', 'Viale Luigi Volpicelli 93', '123456'),
(466, 'Gianluca', 'De Santis', 'Piazza Luigi Rizzo 64', '123456'),
(467, 'Luca', 'Giordano', 'Piazza Antonio Di Pietro 113', '123456'),
(468, 'Alice', 'Vitale', 'Viale Umberto Marzotto 103', '123456'),
(469, 'Massimo', 'Vitale', 'Via Giorgio Napolitano 62', '123456'),
(470, 'Filippo', 'Esposito', 'Largo Aldo Finzi 10', '123456'),
(471, 'Gianluca', 'Paris', 'Largo Giuliano Amato 110', '123456'),
(472, 'Alberto', 'Greco', 'Largo Antonio Gramsci 6', '123456'),
(473, 'Eleonora', 'Longo', 'Viale Antonio Locatelli 59', '123456'),
(474, 'Anna', 'Gallo', 'Piazza Pietro Frugoni 6', '123456'),
(475, 'Giada', 'Serra', 'Piazza Emilio De Bono 14', '123456'),
(476, 'Carla', 'Santoro', 'Largo Giuseppe Melchiorre Serrati 102', '123456'),
(477, 'Cinzia', 'Martino', 'Piazza Luigi Facta 98', '123456'),
(478, 'Luigi', 'Paris', 'Via Giovanni Pascoli 53', '123456'),
(479, 'Angelo', 'Vitale', 'Piazza Umberto Marzotto 90', '123456'),
(480, 'Valentina', 'Mazza', 'Largo Luigi Facta 85', '123456'),
(481, 'Lorenzo', 'Ferri', 'Viale Antonio Locatelli 108', '123456'),
(482, 'Matteo', 'Giuliani', 'Largo Silvio Berlusconi 77', '123456'),
(483, 'Rita', 'Barbieri', 'Largo Enrico Tellini 65', '123456'),
(484, 'Silvia', 'Ferrara', 'Viale Giovanni Pascoli 12', '123456'),
(485, 'Daniela', 'De Luca', 'Piazza Palmiro Togliatti 93', '123456'),
(486, 'Clara', 'Cattaneo', 'Largo Carlo Pecorini 8', '123456'),
(487, 'Antonio', 'Leone', 'Viale Paolo Emiliani Giudici 61', '123456'),
(488, 'Enrico', 'De Santis', 'Via Paolo Emiliani Giudici 59', '123456'),
(489, 'Linda', 'Pellegrini', 'Piazza Guido Keller 51', '123456'),
(490, 'Anna', 'Grasso', 'Viale Giovanni Leone 51', '123456'),
(491, 'Alessia', 'Russo', 'Largo Emma Bonino 86', '123456'),
(492, 'Ivan', 'De Filippo', 'Viale Luigi Volpicelli 64', '123456'),
(493, 'Samuele', 'Rizzo', 'Largo Pietro Frugoni 76', '123456'),
(494, 'Davide', 'Fiore', 'Viale Massimo D'Alema 62', '123456'),
(495, 'Enzo', 'Catalano', 'Largo Aldo Aniasi 20', '123456'),
(496, 'Federica', 'De Angelis', 'Viale Francesco Saverio Grazioli 101', '123456'),
(497, 'Cristina', 'Palumbo', 'Viale Giorgio Napolitano 82', '123456'),
(498, 'Clara', 'Costa', 'Viale Carlo Pecorini 115', '123456'),
(499, 'Eva', 'Fiore', 'Viale Carlo Pecorini 104', '123456'),
(500, 'Silvia', 'Colombo', 'Piazza Giuseppe Giardino 102', '123456'),
(501, 'Teresa', 'De Rosa', 'Via Aldo Moro 69', '123456'),
(502, 'Stefania', 'Martinelli', 'Via Luigi Volpicelli 96', '123456'),
(503, 'Elisabetta', 'Giuliani', 'Viale Vittorio Emanuele III 101', '123456'),
(504, 'Dario', 'Fabbri', 'Via Giuliano Amato 120', '123456'),
(505, 'Giovanni', 'Ferrari', 'Via Emanuele Filiberto di Savoia-Aosta 18', '123456'),
(506, 'Lara', 'Gallo', 'Largo Renato Cialente 102', '123456'),
(507, 'Eva', 'Giordano', 'Piazza Enrico Berlinguer 65', '123456'),
(508, 'Rocco', 'Conte', 'Piazza Luigi Tosti 48', '123456'),
(509, 'Amanda', 'De Luca', 'Piazza Umberto Cagni 70', '123456'),
(510, 'Irene', 'Caputo', 'Via Francesco Saverio Grazioli 31', '123456'),
(511, 'Paolo', 'Colombo', 'Via Palmiro Togliatti 60', '123456'),
(512, 'Aurora', 'Palumbo', 'Largo Pietro Frugoni 105', '123456'),
(513, 'Domenico', 'Sorrentino', 'Viale Ruggero Ricciardi 117', '123456'),
(514, 'Arianna', 'Paris', 'Via Enrico Berlinguer 81', '123456'),
(515, 'Nicola', 'Conti', 'Piazza Antonio Di Pietro 13', '123456'),
(516, 'Giovanna', 'Mariani', 'Via Giovanni Boano 100', '123456'),
(517, 'Rita', 'Rinaldi', 'Viale Aldo Finzi 74', '123456'),
(518, 'Alberto', 'Moretti', 'Viale Emanuele Filiberto di Savoia-Aosta 39', '123456'),
(519, 'Eva', 'Martini', 'Via Alcide De Gasperi 89', '123456'),
(520, 'Salvatore', 'Ferrari', 'Viale Alcide De Gasperi 75', '123456'),
(521, 'Pietro', 'Rossi', 'Viale Giulio Andreotti 105', '123456'),
(522, 'Giorgia', 'Santoro', 'Piazza Giovanni Falcone 42', '123456'),
(523, 'Ivan', 'Pellegrini', 'Largo Enrico Caviglia 69', '123456'),
(524, 'Domenico', 'Bruno', 'Piazza Umberto Nobile 37', '123456'),
(525, 'Alessia', 'Coppola', 'Largo Enrico Caviglia 86', '123456'),
(526, 'Maria', 'Coppola', 'Piazza Giulio Andreotti 66', '123456'),
(527, 'Eva', 'De Santis', 'Viale Giovanni Leone 48', '123456'),
(528, 'Miriam', 'Fabbri', 'Via Umberto Nobile 90', '123456'),
(529, 'Vincenzo', 'D'Amico', 'Via Alcide De Gasperi 3', '123456'),
(530, 'Arianna', 'De Filippo', 'Largo Giulio Andreotti 4', '123456'),
(531, 'Giada', 'Villa', 'Piazza Ippolito Nievo 120', '123456'),
(532, 'Alberto', 'Mancini', 'Viale Rita Levi-Montalcini 69', '123456'),
(533, 'Michele', 'Ferrara', 'Piazza Giovanni Boano 97', '123456'),
(534, 'Aurora', 'Catalano', 'Via Giuseppe Giardino 103', '123456'),
(535, 'Nicole', 'Palumbo', 'Largo Giuseppe Giardino 90', '123456'),
(536, 'Emanuele', 'Rossetti', 'Viale Pietro Badoglio 106', '123456'),
(537, 'Luca', 'Martinelli', 'Piazza Umberto Nobile 14', '123456'),
(538, 'Antonio', 'Fontana', 'Viale Giuseppe Melchiorre Serrati 114', '123456'),
(539, 'Matteo', 'De Filippo', 'Largo Antonio Locatelli 46', '123456'),
(540, 'Enrico', 'Martini', 'Piazza Luigi Sturzo 44', '123456'),
(541, 'Nicola', 'Giordano', 'Via Luigi Rizzo 93', '123456'),
(542, 'Dario', 'Cattaneo', 'Piazza Antonio Gramsci 65', '123456'),
(543, 'Irene', 'Moretti', 'Via Enrico Berlinguer 89', '123456'),
(544, 'Aurora', 'Fontana', 'Viale Orazio Giustiniani 116', '123456'),
(545, 'Veronica', 'Mariani', 'Via Ippolito Nievo 102', '123456'),
(546, 'Nicole', 'Mazza', 'Via Francesco Saverio Grazioli 85', '123456'),
(547, 'Alessio', 'Barbieri', 'Piazza Carlo Pecorini 22', '123456'),
(548, 'Linda', 'Rinaldi', 'Via Paolo Emiliani Giudici 44', '123456'),
(549, 'Stefano', 'Russo', 'Viale Franco Frattini 30', '123456'),
(550, 'Irene', 'Greco', 'Largo Aldo Finzi 7', '123456'),
(551, 'Maria', 'Ferri', 'Piazza Rita Levi-Montalcini 70', '123456'),
(552, 'Mara', 'Giuliani', 'Largo Aldo Moro 81', '123456'),
(553, 'Leonardo', 'Rossetti', 'Via Franco Frattini 98', '123456'),
(554, 'Riccardo', 'Rizzo', 'Via Carlo Pecorini 83', '123456'),
(555, 'Daniela', 'Greco', 'Via Giorgio Napolitano 23', '123456'),
(556, 'Salvatore', 'Marchetti', 'Largo Luigi Volpicelli 4', '123456'),
(557, 'Roberto', 'Gallo', 'Viale Francesco Saverio Grazioli 78', '123456'),
(558, 'Giovanna', 'Serra', 'Piazza Umberto Biancamano 108', '123456'),
(559, 'Amanda', 'Lombardo', 'Piazza Giovanni Battista Agnese 53', '123456'),
(560, 'Davide', 'Martinelli', 'Viale Massimo D'Alema 36', '123456'),
(561, 'Eva', 'Russo', 'Via Luigi Sturzo 84', '123456'),
(562, 'Francesca', 'Coppola', 'Via Francesco Baracca 69', '123456'),
(563, 'Gabriele', 'Longo', 'Largo Enrico Mattei 99', '123456'),
(564, 'Roberto', 'Morelli', 'Viale Emilio De Bono 78', '123456'),
(565, 'Enzo', 'Rizzo', 'Largo Renato Cialente 120', '123456'),
(566, 'Roberto', 'Catalano', 'Viale Luigi Volpicelli 86', '123456'),
(567, 'Veronica', 'Cattaneo', 'Largo Silvio Berlusconi 84', '123456'),
(568, 'Alessia', 'Fabbri', 'Via Emanuele Filiberto di Savoia-Aosta 26', '123456'),
(569, 'Rocco', 'Lombardo', 'Viale Ruggero Ricciardi 100', '123456'),
(570, 'Rita', 'Russo', 'Piazza Francesco Baracca 27', '123456'),
(571, 'Anna', 'Gentile', 'Viale Umberto Nobile 92', '123456'),
(572, 'Mara', 'Serra', 'Largo Ippolito Nievo 101', '123456'),
(573, 'Massimo', 'Amato', 'Largo Giuseppe Garibaldi II 42', '123456'),
(574, 'Dario', 'Longo', 'Largo Umberto Nobile 44', '123456'),
(575, 'Pietro', 'Pellegrino', 'Piazza Giuliano Amato 39', '123456'),
(576, 'Vittoria', 'Paris', 'Viale Paolo Emiliani Giudici 72', '123456'),
(577, 'Beatrice', 'Rossi', 'Largo Alcide De Gasperi 93', '123456'),
(578, 'Marta', 'Santoro', 'Piazza Giovanni Pascoli 77', '123456'),
(579, 'Emma', 'Pellegrino', 'Piazza Umberto Cagni 31', '123456'),
(580, 'Martina', 'Vitale', 'Via Giovanni Battista Agnese 100', '123456'),
(581, 'Gabriele', 'De Luca', 'Piazza Luigi Facta 28', '123456'),
(582, 'Elisabetta', 'De Luca', 'Viale Antonio Di Pietro 47', '123456'),
(583, 'Veronica', 'De Santis', 'Largo Paolo Borsellino 111', '123456'),
(584, 'Daniele', 'Bruno', 'Via Alcide De Gasperi 92', '123456'),
(585, 'Gabriele', 'Gentile', 'Via Vittorio Emanuele III 96', '123456'),
(586, 'Simona', 'Caruso', 'Largo Alcide De Gasperi 92', '123456'),
(587, 'Salvatore', 'Coppola', 'Viale Ippolito Nievo 99', '123456'),
(588, 'Cristian', 'Ferrari', 'Via Ruggero Ricciardi 79', '123456'),
(589, 'Clara', 'Lombardi', 'Largo Umberto Marzotto 63', '123456'),
(590, 'Valentina', 'Lombardi', 'Piazza Umberto Marzotto 86', '123456'),
(591, 'Maria', 'Giordano', 'Piazza Antonio Locatelli 62', '123456'),
(592, 'Marta', 'De Luca', 'Viale Guido Keller 13', '123456'),
(593, 'Marco', 'De Rosa', 'Viale Franco Frattini 38', '123456'),
(594, 'Gabriele', 'Coppola', 'Piazza Enrico Berlinguer 118', '123456'),
(595, 'Stefano', 'Cattaneo', 'Piazza Giulio Andreotti 56', '123456'),
(596, 'Federico', 'De Luca', 'Largo Palmiro Togliatti 52', '123456'),
(597, 'Rocco', 'Galli', 'Via Giuliano Amato 12', '123456'),
(598, 'Elisabetta', 'De Luca', 'Piazza Silvio Berlusconi 118', '123456'),
(599, 'Ginevra', 'Cattaneo', 'Piazza Rita Levi-Montalcini 109', '123456'),
(600, 'Nicola', 'Bernardi', 'Via Antonio Locatelli 15', '123456'),
